Time,Input,Height
10.03235602,1,0.488059185
10.03329102,1,0.487948473
10.03422602,1,0.487836881
10.03516102,1,0.487725122
10.03609602,1,0.487610902
10.03703102,1,0.487495547
10.03796588,1,0.487380196
10.03890088,1,0.487264655
10.03983588,1,0.487151042
10.04077088,1,0.487036627
10.04170588,1,0.486922243
10.04264088,1,0.48680855
10.04357588,1,0.486695218
10.04451088,1,0.486582635
10.04544573,1,0.486467772
10.04638073,1,0.486352406
10.04731573,1,0.486239108
10.04825073,1,0.486128218
10.04918573,1,0.486015056
10.05012073,1,0.485906134
10.05105573,1,0.485795674
10.05199059,1,0.485685356
10.05292559,1,0.485575616
10.05386059,1,0.485468362
10.05479559,1,0.485358463
10.05573059,1,0.485248471
10.05666559,1,0.485138311
10.05760059,1,0.485029475
10.05853559,1,0.484925242
10.05947045,1,0.484818363
10.06040545,1,0.484713844
10.06134045,1,0.484607285
10.06227545,1,0.484497551
10.06321045,1,0.484386184
10.06414545,1,0.484274009
10.06508045,1,0.484162119
10.06601545,1,0.484050538
10.0669503,1,0.483936873
10.0678853,1,0.483827153
10.0688203,1,0.483716605
10.0697553,1,0.483606379
10.0706903,1,0.483496168
10.0716253,1,0.48338594
10.0725603,1,0.483276567
10.0734953,1,0.483166213
10.07443016,1,0.483056032
10.07536516,1,0.482947894
10.07630016,1,0.482842526
10.07723516,1,0.482737961
10.07817016,1,0.482632617
10.07910516,1,0.482527549
10.08004016,1,0.482427004
10.08097516,1,0.482327656
10.08191002,1,0.482229293
10.08284502,1,0.482131892
10.08378002,1,0.482035208
10.08471502,1,0.4819429
10.08565002,1,0.481850257
10.08658502,1,0.48175797
10.08752002,1,0.481664253
10.08845502,1,0.481569459
10.08938988,1,0.481477616
10.09032488,1,0.481386801
10.09125988,1,0.481296867
10.09219488,1,0.481206723
10.09312988,1,0.48111637
10.09406488,1,0.481027094
10.09499988,1,0.480937963
10.09593488,1,0.480849426
10.09686973,1,0.480761399
10.09780473,1,0.480673723
10.09873973,1,0.480588312
10.09967473,1,0.48050315
10.10060973,1,0.480418331
10.10154473,1,0.480333586
10.10247973,1,0.480249063
10.10341473,1,0.480164782
10.10434959,1,0.480080402
10.10528459,1,0.479996116
10.10621959,1,0.479911925
10.10715459,1,0.479829172
10.10808959,1,0.479746483
10.10902459,1,0.479662579
10.10995959,1,0.47957946
10.11089459,1,0.479497264
10.11182945,1,0.479414248
10.11276445,1,0.479332596
10.11369945,1,0.479250853
10.11463445,1,0.479169753
10.11556945,1,0.479087128
10.11650445,1,0.479004763
10.11743945,1,0.478922956
10.11837445,1,0.478841113
10.1193093,1,0.478760576
10.1202443,1,0.478680509
10.1211793,1,0.478601228
10.1221143,1,0.478522059
10.1230493,1,0.478443533
10.1239843,1,0.47836476
10.1249193,1,0.478286188
10.12585416,1,0.478208999
10.12678916,1,0.478133048
10.12772416,1,0.478057387
10.12865916,1,0.477981527
10.12959416,1,0.47790568
10.13052916,1,0.477829576
10.13146416,1,0.477753304
10.13239916,1,0.477676758
10.13333402,1,0.477599959
10.13426902,1,0.477524004
10.13520402,1,0.477449008
10.13613902,1,0.477373575
10.13707402,1,0.477298906
10.13800902,1,0.4772247
10.13894402,1,0.477152591
10.13987902,1,0.477081964
10.14081388,1,0.477011562
10.14174888,1,0.47694137
10.14268388,1,0.47687356
10.14361888,1,0.476805596
10.14455388,1,0.476739534
10.14548888,1,0.476673985
10.14642388,1,0.476608054
10.14735888,1,0.476542246
10.14829373,1,0.476479049
10.14922873,1,0.476416851
10.15016373,1,0.476355037
10.15109873,1,0.476293429
10.15203373,1,0.476232771
10.15296873,1,0.476174797
10.15390373,1,0.476114876
10.15483873,1,0.476057235
10.15577359,1,0.476002585
10.15670859,1,0.475949472
10.15764359,1,0.4758982
10.15857859,1,0.47584745
10.15951359,1,0.475796261
10.16044859,1,0.475747575
10.16138359,1,0.475697499
10.16231859,1,0.475648291
10.16325345,1,0.475599505
10.16418845,1,0.475550761
10.16512345,1,0.475502153
10.16605845,1,0.475453628
10.16699345,1,0.475406715
10.16792845,1,0.475359803
10.16886345,1,0.475313552
10.16979845,1,0.475267393
10.1707333,1,0.475221462
10.1716683,1,0.475176944
10.1726033,1,0.47513308
10.1735383,1,0.475090847
10.1744733,1,0.475048656
10.1754083,1,0.475006796
10.1763433,1,0.47496166
10.1772783,1,0.474916066
10.17821316,1,0.47486862
10.17914816,1,0.474818587
10.18008316,1,0.474767398
10.18101816,1,0.4747167
10.18195316,1,0.47466549
10.18288816,1,0.474613054
10.18382316,1,0.474559207
10.18475816,1,0.474504764
10.18569302,1,0.474449414
10.18662802,1,0.474392245
10.18756302,1,0.474335227
10.18849802,1,0.474278535
10.18943302,1,0.474223042
10.19036802,1,0.474167625
10.19130302,1,0.474112208
10.19223802,1,0.474058973
10.19317288,1,0.474007048
10.19410788,1,0.473955781
10.19504288,1,0.473906782
10.19597788,1,0.473860847
10.19691288,1,0.473815923
10.19784788,1,0.473772498
10.19878288,1,0.473732245
10.19971773,1,0.473694845
10.20065273,1,0.473657477
10.20158773,1,0.473620565
10.20252273,1,0.473585364
10.20345773,1,0.473550813
10.20439273,1,0.473517211
10.20532773,1,0.473484699
10.20626273,1,0.473452199
10.20719759,1,0.47342116
10.20813259,1,0.473390322
10.20906759,1,0.473361376
10.21000259,1,0.473332603
10.21093759,1,0.473303903
10.21187259,1,0.473275324
10.21280759,1,0.4732468
10.21374259,1,0.473218646
10.21467745,1,0.473190515
10.21561245,1,0.473163007
10.21654745,1,0.473135712
10.21748245,1,0.473108773
10.21841745,1,0.473082633
10.21935245,1,0.473057689
10.22028745,1,0.473032751
10.22122245,1,0.473008405
10.2221573,1,0.472984424
10.2230923,1,0.472962891
10.2240273,1,0.47294275
10.2249623,1,0.472922821
10.2258973,1,0.47290361
10.2268323,1,0.472884826
10.2277673,1,0.472866727
10.2287023,1,0.472848637
10.22963716,1,0.472831692
10.23057216,1,0.472814806
10.23150716,1,0.472797987
10.23244216,1,0.47278138
10.23337716,1,0.472764857
10.23431216,1,0.472748473
10.23524716,1,0.47273222
10.23618216,1,0.472716347
10.23711702,1,0.472700634
10.23805202,1,0.472682273
10.23898702,1,0.472660953
10.23992202,1,0.472638688
10.24085702,1,0.472615459
10.24179202,1,0.472589298
10.24272702,1,0.472560938
10.24366202,1,0.472532378
10.24459688,1,0.472502678
10.24553188,1,0.47247125
10.24646688,1,0.472439847
10.24740188,1,0.472408061
10.24833688,1,0.472376216
10.24927188,1,0.472344391
10.25020688,1,0.472312448
10.25114188,1,0.472280292
10.25207673,1,0.472245712
10.25301173,1,0.472210206
10.25394673,1,0.472171238
